CO_IES;NO_CINE_ROTULO;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_NACESTRANG;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_NACESTRANG;ANO
55;Matemática formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;2;0;0;1;0;0;2;0;1;0;0;0;2018
55;Química formação de professor;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;5;1;0;0;2;0;1;0;0;6;0;0;0;0;0;2018
55;Física aplicada;36;16;20;0;35;1;0;0;0;0;36;0;0;0;0;2;19;9;10;0;16;3;0;0;0;0;14;0;2;2;0;0;2018
55;Física aplicada;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;2018
55;Engenharia aeronáutica;47;2;45;0;46;1;0;0;0;0;46;1;0;0;0;0;45;5;40;0;24;21;0;0;0;0;39;1;1;4;0;0;2018
55;Engenharia ambiental;44;29;15;0;43;1;0;0;0;0;42;0;1;1;0;0;40;21;19;0;16;22;0;0;0;0;34;0;3;2;0;2;2018
55;Engenharia civil;64;14;50;0;63;1;0;0;0;0;62;0;1;1;0;0;56;13;43;0;33;21;0;0;0;0;48;0;2;5;0;0;2018
55;Engenharia de computação (DCN Engenharia);65;6;59;0;62;2;1;0;0;0;65;0;0;0;0;0;49;3;46;0;28;20;0;0;0;0;39;0;4;4;0;0;2018
55;Engenharia de materiais;62;17;45;0;59;2;1;0;0;0;61;0;1;0;0;1;56;18;38;0;21;34;0;0;0;0;40;1;8;5;1;1;2018
55;Engenharia de produção;53;12;41;0;52;1;0;0;0;0;53;0;0;0;0;1;46;13;33;0;27;18;0;0;0;0;41;0;1;4;0;0;2018
55;Engenharia elétrica;61;13;48;0;61;0;0;0;0;0;61;0;0;0;0;1;46;5;41;0;21;23;0;0;0;0;34;1;3;6;0;1;2018
55;Engenharia elétrica;59;3;56;0;59;0;0;0;0;0;58;0;0;1;0;0;54;8;46;0;22;31;1;0;0;0;42;0;4;7;0;0;2018
55;Engenharia mecatrônica;49;10;39;1;47;0;0;0;0;0;48;0;1;0;0;1;32;6;26;0;22;10;0;0;0;0;24;0;3;4;1;1;2018
55;Engenharia mecânica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Engenharia mecânica;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;44;11;33;0;27;16;0;0;0;0;33;0;3;7;0;0;2018
55;Física;2;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;5;1;4;0;3;2;0;0;0;0;3;0;1;1;0;0;2018
55;Física;7;0;7;0;7;0;0;0;0;0;6;0;1;0;0;0;28;6;22;0;22;3;0;1;0;0;25;0;1;2;0;0;2018
55;Física aplicada;40;6;34;0;38;1;0;0;0;0;39;0;1;0;0;1;20;1;19;0;12;7;0;0;0;0;15;0;2;0;0;0;2018
55;Matemática formação de professor;2;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;8;4;4;0;6;1;1;0;0;0;7;0;0;1;0;0;2018
55;Matemática;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;7;2;5;0;5;1;0;0;0;0;6;0;1;0;0;0;2018
55;Matemática aplicada e computacional;28;4;24;0;24;3;1;0;0;0;26;0;2;0;0;0;7;4;3;0;4;2;0;0;0;0;5;0;1;1;0;0;2018
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;12;0;9;5;0;0;0;0;12;1;1;1;0;0;2018
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;3;3;0;0;0;0;5;0;0;1;0;0;2018
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;8;0;10;6;0;0;0;0;14;0;1;1;0;0;2018
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;12;4;0;0;0;0;11;1;3;1;0;0;2018
55;Química industrial e tecnológica;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;9;4;5;0;6;3;0;0;0;0;8;0;1;0;0;0;2018
55;Sistemas de informação;50;7;43;0;38;11;1;0;0;0;43;2;1;3;0;1;16;1;15;0;12;2;0;0;1;0;13;1;1;1;0;0;2018
55;ABI Engenharia, produção e construção;49;15;34;0;49;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;63;30;33;0;51;5;3;1;0;0;59;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;67;39;28;0;65;1;0;0;0;0;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Engenharia, produção e construção;182;18;164;2;176;3;1;0;0;0;181;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;129;31;98;2;113;8;1;1;1;0;127;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;20;2;18;0;15;1;0;0;0;1;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;59;6;53;0;33;14;4;0;2;1;47;2;4;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;106;34;72;0;101;1;1;0;0;0;104;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Astronomia;22;8;14;0;18;2;0;1;0;0;20;0;1;1;0;1;11;1;10;0;5;5;0;1;0;0;10;1;0;0;0;0;2018
55;Ciência da computação;62;8;54;0;55;4;1;0;0;0;58;0;1;3;0;1;43;3;40;0;27;12;0;1;0;0;31;1;4;5;0;0;2018
55;Ciências naturais formação de professor;46;17;29;1;35;4;2;0;3;0;46;0;0;0;0;0;27;19;8;0;13;8;1;2;1;0;18;1;2;3;0;0;2018
55;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;27;8;19;0;25;2;0;0;0;0;27;0;0;0;0;0;10;3;7;0;9;1;0;0;0;0;7;1;1;0;1;0;2018
55;Educação física formação de professor;2;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;5;3;2;0;3;1;0;0;0;0;3;0;2;0;0;0;2018
55;Educação física;2;1;1;0;0;1;0;0;0;0;2;0;0;0;0;0;34;10;24;0;26;4;3;0;0;0;28;3;0;3;0;0;2018
55;Educação física;55;16;39;1;44;4;1;2;0;0;53;0;1;1;0;0;42;21;21;0;21;12;1;2;1;0;32;3;3;1;0;1;2018
55;Engenharia ambiental;70;23;47;1;68;1;0;0;0;0;69;0;1;0;0;0;45;16;29;0;10;30;0;0;0;0;34;0;7;1;0;1;2018
55;Engenharia civil;152;38;114;1;148;3;0;0;0;0;149;0;2;1;0;0;107;31;76;0;44;60;0;0;1;0;89;0;9;8;0;7;2018
55;Engenharia de computação (DCN Engenharia);46;1;45;0;45;0;0;0;0;0;45;0;1;0;0;1;48;9;39;0;34;11;0;0;0;0;36;0;7;3;0;0;2018
55;Engenharia de computação (DCN Engenharia);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;2;1;0;1;0;0;3;0;1;0;0;0;2018
55;Engenharia de materiais;4;2;2;0;4;0;0;0;0;0;4;0;0;0;0;1;30;17;13;0;11;17;0;0;0;0;26;0;2;1;0;1;2018
55;Engenharia de minas;55;12;43;0;54;1;0;0;0;0;47;1;4;3;0;1;28;10;18;0;16;12;0;0;0;0;22;0;2;4;0;0;2018
55;Engenharia de petróleo;46;22;24;0;45;1;0;0;0;0;46;0;0;0;0;0;25;7;18;0;16;9;0;0;0;0;19;0;2;3;0;0;2018
55;Engenharia de produção;73;13;60;0;73;0;0;0;0;0;68;0;4;1;0;1;59;12;47;0;34;24;0;0;0;0;44;0;9;6;0;4;2018
55;Engenharia elétrica;7;0;7;0;6;1;0;0;0;0;7;0;0;0;0;1;16;2;14;0;9;6;0;0;0;0;13;0;2;0;0;0;2018
55;Engenharia elétrica;5;0;5;0;5;0;0;0;0;0;5;0;0;0;0;0;17;2;15;0;7;10;0;0;0;0;14;0;1;2;0;1;2018
55;Engenharia elétrica;9;2;7;0;7;1;0;0;0;0;8;0;1;0;0;0;20;2;18;0;6;13;0;0;0;0;13;0;1;3;0;0;2018
55;Engenharia elétrica;10;1;9;0;10;0;0;0;0;0;10;0;0;0;0;0;33;7;26;0;7;20;1;0;0;0;22;0;0;2;0;0;2018
55;Engenharia elétrica;12;1;11;0;10;2;0;0;0;0;12;0;0;0;0;0;3;2;1;0;1;2;0;0;0;0;2;0;0;1;0;0;2018
55;Engenharia mecatrônica;71;6;65;0;68;3;0;0;0;0;69;0;2;0;0;1;66;6;60;0;37;28;0;0;0;0;47;0;8;11;0;0;2018
55;Engenharia mecânica;108;9;99;0;104;3;0;0;0;0;103;0;4;1;0;0;181;25;156;0;128;48;0;0;1;0;146;4;20;9;0;1;2018
55;Engenharia metalúrgica;4;1;3;0;4;0;0;0;0;0;4;0;0;0;0;0;15;6;9;0;2;10;1;0;0;0;9;0;3;2;0;0;2018
55;Engenharia naval;59;10;49;0;55;4;0;0;0;0;57;0;1;1;0;0;31;3;28;0;9;20;0;0;0;0;28;1;1;1;0;2;2018
55;Engenharia química;73;25;48;0;72;1;0;0;0;0;69;0;4;0;0;0;77;25;52;0;56;16;0;0;0;0;56;1;9;5;0;0;2018
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;13;20;0;25;3;1;0;0;0;29;1;1;2;0;0;2018
55;Física formação de professor;115;33;82;0;84;12;4;7;2;0;109;0;5;1;0;1;44;13;31;0;10;16;3;2;0;2;29;0;7;2;0;0;2018
55;Física;40;9;31;0;31;7;0;0;0;0;35;0;1;4;0;0;70;12;58;0;46;16;2;0;0;0;56;1;3;7;0;0;2018
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;1;0;1;0;0;0;1;0;0;0;0;0;2018
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;2;2;0;0;0;0;2;0;0;1;0;0;2018
55;Ciências naturais formação de professor;43;16;27;0;17;10;2;5;5;0;39;1;2;1;0;0;23;11;12;0;3;7;2;4;1;1;8;1;3;5;0;1;2018
55;Geofísica;29;11;18;0;22;4;1;0;1;0;28;0;1;0;0;0;27;4;23;0;11;11;1;0;0;0;21;1;3;1;0;0;2018
55;Geologia;54;23;31;0;47;5;0;0;2;0;51;0;3;0;0;0;49;20;29;0;21;23;1;0;0;0;37;3;3;4;0;0;2018
55;Matemática;37;4;33;1;31;3;0;0;0;1;34;0;2;1;0;0;14;1;13;0;9;2;1;0;1;0;14;0;0;0;0;0;2018
55;Matemática formação de professor;131;41;90;0;86;22;7;0;6;1;123;2;4;2;0;0;72;30;42;0;30;17;8;3;6;0;37;7;11;11;0;2;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;1;0;0;1;0;1;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;0;2;3;0;0;0;0;4;0;1;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;2;1;0;0;0;0;1;0;2;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;2;0;1;0;0;0;1;0;1;1;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;1;2;0;0;0;1;1;0;0;1;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;2;0;0;0;0;3;0;0;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;2018
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;2018
55;Meteorologia;25;9;16;0;18;2;0;1;0;0;25;0;0;0;0;1;13;6;7;0;5;7;0;0;0;0;9;0;1;2;0;0;2018
55;Oceanografia;36;20;16;0;34;1;0;0;0;0;35;0;1;0;0;0;26;13;13;0;18;8;0;0;0;0;23;1;2;0;0;0;2018
55;Química formação de professor;2;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Química formação de professor;2;0;2;0;1;1;0;0;0;0;1;1;0;0;0;0;9;3;6;0;2;3;0;0;0;0;4;0;4;0;0;0;2018
55;Química;13;6;7;0;10;0;0;1;0;0;10;0;1;2;0;1;7;0;7;0;4;3;0;0;0;0;5;0;2;0;0;0;2018
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;3;0;5;3;0;0;0;0;7;0;1;0;0;0;2018
55;Química industrial e tecnológica;3;2;1;0;3;0;0;0;0;0;2;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2018
55;Sistemas de informação;166;21;145;1;149;13;1;1;0;0;158;0;4;4;0;1;170;26;144;0;119;43;2;0;0;0;130;5;13;18;0;0;2018
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;2;0;0;1;4;0;0;0;0;0;2018
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;1;1;1;1;0;4;0;0;1;0;0;2018
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;3;0;0;1;1;4;1;0;5;1;1;0;0;0;2018
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;0;0;1;1;1;0;4;0;0;0;0;0;2018
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;22;12;0;0;2;5;7;10;0;26;1;1;3;0;0;2018
55;Ciências naturais formação de professor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018
55;Engenharia ambiental;41;15;26;0;39;1;0;0;0;0;33;0;1;7;0;0;26;16;10;0;10;16;0;0;0;0;20;2;1;3;0;0;2019
55;Engenharia bioquímica;41;22;19;0;38;3;0;0;0;0;25;1;2;13;0;0;26;15;11;0;14;12;0;0;0;0;22;0;1;0;0;0;2019
55;Engenharia de materiais;43;11;32;0;43;0;0;0;0;0;35;1;2;5;0;0;24;11;13;0;9;15;0;0;0;0;20;0;1;3;0;0;2019
55;Engenharia de produção;47;18;29;0;44;3;0;0;0;0;30;2;5;10;0;0;38;20;18;0;15;23;0;0;0;0;27;0;4;5;0;1;2019
55;Engenharia física;41;10;31;0;40;1;0;0;0;0;34;2;2;3;0;0;15;4;11;0;6;8;0;0;0;0;13;1;0;0;0;1;2019
55;Engenharia química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;2;1;0;0;0;6;0;0;0;0;0;2019
55;Engenharia química;183;82;101;1;175;3;1;1;0;0;128;9;15;30;0;0;151;72;79;0;70;80;0;1;0;0;120;4;10;12;0;0;2019
55;Ciências agrárias formação de professor;75;44;31;1;60;9;2;1;0;0;54;6;7;8;0;0;14;11;3;0;9;5;0;0;0;0;10;1;0;3;0;0;2019
55;Engenharia florestal;41;26;15;0;38;3;0;0;0;0;34;1;3;3;0;0;37;19;18;0;25;10;0;0;0;0;33;1;2;1;0;0;2019
55;Engenharia de alimentos;107;75;32;0;93;8;1;1;1;0;82;5;7;10;0;0;92;71;21;0;41;49;0;0;0;0;83;1;5;3;0;0;2019
55;Engenharia de biossistemas;56;12;44;1;55;0;0;0;0;0;46;0;6;4;0;1;28;13;15;0;10;17;0;0;0;0;25;1;0;1;0;0;2019
55;ABI Ciências naturais, matemática e estatística;44;27;17;1;42;0;0;0;0;0;28;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;26;17;9;0;25;0;0;0;0;0;16;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;65;33;32;0;63;2;0;0;0;0;39;4;9;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Ciência da computação;20;3;17;0;19;0;1;0;0;0;13;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;4;0;4;4;0;0;0;0;7;1;1;1;0;0;2019
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;6;24;0;13;14;0;0;0;0;24;1;0;4;0;0;2019
55;Física médica;47;18;29;0;43;2;0;1;0;0;31;5;3;7;0;1;20;10;10;0;11;9;0;0;0;0;15;1;1;3;0;0;2019
55;Matemática aplicada e computacional;53;25;28;0;48;3;0;0;0;1;39;2;6;6;0;0;14;7;7;0;11;2;0;0;0;0;13;0;0;1;0;0;2019
55;Química formação de professor;43;22;21;0;40;3;0;0;0;0;29;2;5;7;0;0;14;7;7;0;6;7;0;0;0;0;13;0;0;1;0;0;2019
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;2;2;0;0;0;0;3;0;0;2;0;0;2019
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;2;0;0;0;0;0;2019
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;12;6;0;10;7;0;0;0;0;16;1;0;1;0;0;2019
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;4;0;0;0;0;0;3;0;0;1;0;0;2019
55;ABI Ciências naturais, matemática e estatística;35;18;17;0;23;7;2;1;1;0;26;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Engenharia, produção e construção;56;9;47;0;56;0;0;0;0;0;38;4;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;45;6;39;0;43;1;0;0;0;0;30;2;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;37;8;29;0;33;2;1;0;0;0;22;2;6;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;61;32;29;1;56;4;0;0;0;0;46;1;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Ciência da computação;128;16;112;2;116;7;0;0;0;0;79;3;24;21;0;1;80;6;74;0;54;25;0;0;0;0;61;2;6;11;0;1;2019
55;Física formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;0;0;2;0;0;0;0;0;2019
55;Matemática formação de professor;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2019
55;Química formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0;3;1;1;0;0;5;0;0;1;0;0;2019
55;Física aplicada;38;14;24;1;36;0;0;0;0;0;26;1;6;5;0;0;16;8;8;0;13;3;0;0;0;0;10;0;3;3;0;0;2019
55;Física aplicada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2019
55;Engenharia aeronáutica;44;5;39;1;40;3;0;0;0;0;29;2;4;9;0;1;22;2;20;0;12;9;0;0;0;0;20;0;1;1;0;1;2019
55;Engenharia ambiental;45;23;22;1;43;1;0;0;0;0;33;3;6;3;0;0;22;13;9;0;9;13;0;0;0;0;18;0;1;3;0;1;2019
55;Engenharia civil;64;20;44;0;60;2;0;0;0;0;43;2;3;14;0;2;57;9;48;0;30;24;1;0;0;0;44;2;2;8;0;1;2019
55;Engenharia de computação (DCN Engenharia);53;8;45;0;50;3;0;0;0;0;38;5;6;4;0;0;33;3;30;0;18;14;0;0;0;0;29;1;1;2;0;2;2019
55;Engenharia de materiais;52;11;41;0;48;1;0;0;1;0;43;1;0;8;0;0;47;16;31;0;18;28;0;0;0;0;39;1;2;4;0;0;2019
55;Engenharia de produção;53;21;32;0;51;2;0;0;0;0;41;1;3;7;1;2;44;12;32;0;28;16;0;0;0;0;39;1;3;1;0;2;2019
55;Engenharia elétrica;55;5;50;0;55;0;0;0;0;0;35;2;5;13;0;0;42;6;36;0;25;17;0;0;0;0;31;0;7;3;0;0;2019
55;Engenharia elétrica;52;10;42;0;51;1;0;0;0;0;31;2;9;8;0;1;33;7;26;0;13;18;0;0;0;0;26;0;2;4;0;0;2019
55;Engenharia mecatrônica;48;10;38;0;46;2;0;0;0;0;33;5;6;4;0;1;33;5;28;0;21;12;0;0;0;0;25;0;5;3;0;0;2019
55;Engenharia mecânica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Engenharia mecânica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;12;0;3;9;0;0;0;0;11;0;2;0;0;0;2019
55;Física;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2019
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;3;0;0;0;0;3;0;0;1;0;0;2019
55;Física aplicada;37;7;30;0;35;1;0;0;0;0;29;0;3;5;0;0;9;2;7;0;7;1;0;0;0;0;4;1;0;4;0;0;2019
55;Matemática formação de professor;2;0;2;0;1;1;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2019
55;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;2;0;0;0;0;0;5;0;0;0;0;0;2019
55;Matemática aplicada e computacional;38;7;31;0;29;4;2;2;0;0;24;1;6;3;0;2;4;2;2;0;4;0;0;0;0;0;4;0;0;0;0;0;2019
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;1;2;0;0;0;0;4;0;0;0;0;0;2019
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2019
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;0;0;0;0;0;2;0;0;0;0;0;2019
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;1;3;0;0;0;0;4;0;0;0;0;0;2019
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;2019
55;Sistemas de informação;56;9;47;0;39;15;1;0;0;0;39;1;9;7;0;1;29;2;27;0;12;12;0;1;0;0;29;0;0;0;0;0;2019
55;ABI Engenharia, produção e construção;64;21;43;0;63;1;0;0;0;0;49;2;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;81;42;39;0;65;11;2;1;0;0;62;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;65;35;30;1;62;0;0;0;0;0;48;1;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Engenharia, produção e construção;226;22;204;0;218;4;1;1;0;1;151;10;23;40;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;29;3;26;0;25;1;0;1;0;0;15;3;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;61;10;51;0;31;17;5;1;1;0;39;3;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;ABI Ciências naturais, matemática e estatística;137;57;80;0;127;5;0;0;1;0;89;2;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Astronomia;27;12;15;0;26;1;0;0;0;0;18;1;2;6;0;0;7;1;6;0;5;1;0;0;0;1;7;0;0;0;0;0;2019
55;Ciência da computação;61;8;53;0;60;1;0;0;0;0;35;3;8;15;0;0;41;5;36;0;29;9;2;0;0;0;37;1;1;1;0;0;2019
55;Ciências naturais formação de professor;38;17;21;0;24;6;1;5;1;0;22;4;7;5;0;0;19;9;10;0;8;3;2;0;1;0;16;0;0;3;0;0;2019
55;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;32;6;26;0;31;1;0;0;0;0;22;1;6;3;0;0;12;0;12;0;8;3;0;0;0;0;11;0;1;0;0;0;2019
55;Educação física formação de professor;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;7;3;4;0;1;5;0;0;0;0;6;0;1;0;0;0;2019
55;Educação física;3;0;3;0;1;1;0;0;0;0;2;0;1;0;0;0;5;2;3;0;1;2;0;1;0;0;5;0;0;0;0;0;2019
